"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","Size_1","Size_2","Size_3","Size_4","Size_5","Size_6","Size_7","Lifecycle_1","Lifecycle_2","Fecundity_1","Fecundity_2","Fecundity_3","Lifestages_1","Lifestages_2","Lifestages_3","Lifestages_4","Reproduction_1","Reproduction_2","Reproduction_3","Reproduction_4","Reproduction_5","Reproduction_6","Reproduction_7","Reproduction_8","Dispersal_1","Dispersal_2","Dispersal_3","Dispersal_4","Resistance_1","Resistance_2","Resistance_3","Resistance_4","Resistance_5","Respiration_1","Respiration_2","Respiration_3","Respiration_4","Respiration_5","Movement_1","Movement_2","Movement_3","Movement_4","Movement_5","Movement_6","Movement_7","Movement_8","Food_1","Food_2","Food_3","Food_4","Food_5","Food_6","Food_7","Food_8","Food_9","Feeding_1","Feeding_2","Feeding_3","Feeding_4","Feeding_5","Feeding_6","Feeding_7","Feeding_8","Transversal_1","Transversal_2","Transversal_3","Transversal_4","Transversal_5","Transversal_6","Transversal_7","Longitudinal_1","Longitudinal_2","Longitudinal_3","Longitudinal_4","Longitudinal_5","Longitudinal_6","Longitudinal_7","Longitudinal_8","Elevation_1","Elevation_2","Elevation_3","Substrate_1","Substrate_2","Substrate_3","Substrate_4","Substrate_5","Substrate_6","Substrate_7","Substrate_8","Substrate_9","Current_1","Current_2","Current_3","Current_4","Trophic_1","Trophic_2","Trophic_3","Salinity_1","Salinity_2","Temperature_1","Temperature_2","Temperature_3","Saprobity_1","Saprobity_2","Saprobity_3","Saprobity_4","Saprobity_5","pH_1","pH_2","pH_3","pH_4","pH_5","pH_6"
2013,"BUT","D","Coarse","Oak",1,19,2.71,"0",0.133333333333333,0.513333333333333,0.913333333333333,1.98666666666667,0.04,0,2.20666666666667,1.29333333333333,0.133333333333333,0.706666666666667,2.26,3,2.6,0,2.52666666666667,2.2,0,0.366666666666667,0.5,0.0133333333333333,0,0,0,2.4,1.88666666666667,0.0133333333333333,0.166666666666667,0.0733333333333333,0,0.0133333333333333,0.326666666666667,2.59333333333333,0.8,2.34666666666667,0,0,"0",0,0.0866666666666667,1.83333333333333,2.9,0.02,0.733333333333333,0.0133333333333333,"0",0,0.926666666666667,3.12666666666667,2.34,0.993333333333333,1.63333333333333,1.50666666666667,2.24666666666667,0,"0",0.0333333333333333,3.11333333333333,1.07333333333333,0,0,0.393333333333333,0,3.22666666666667,3.52,0.8,0.133333333333333,0.64,1.68666666666667,0,1.18,1.43333333333333,1.16,1.07333333333333,2.24,2.76,2.56666666666667,1.32666666666667,2.9,1.52666666666667,0.18,4.34,1.98666666666667,0.813333333333333,0.44,4.08666666666667,0.846666666666667,3.42,2.88666666666667,0.353333333333333,1.15333333333333,2.23333333333333,2.21333333333333,0.546666666666667,1.58,2.22666666666667,0.913333333333333,3,1.3,0.633333333333333,0.413333333333333,2.76666666666667,0.653333333333333,1.58666666666667,2.60666666666667,1.24666666666667,0.0133333333333333,0.486666666666667,0.68,1.19333333333333,1.21333333333333,1.7,2.95333333333333
2013,"BUT","D","Coarse","Oak",2,20,2.66,"0",0.280701754342875,0.912280701614343,1.03508771928058,1.64912280712404,0.263157894756971,0.105263157904894,2.28070175431831,0.894736842182826,0.0175438596490613,0.771929824474484,2.38596491234601,2.01754385979994,2.66666666667836,1.05263157878578,1.87719298261797,1.61403508783995,0,0,0.859649122758387,0.929824561263404,0,0.140350877171437,0.105263157904894,2.10526315792244,1.43859649126864,0.631578947271468,0.350877192928593,0,0.105263157904894,0,0.263157894714866,2.70175438596245,1.52631578933149,1.82456140359711,0,0,"0",0,0.0350877192981225,1.78947368424284,2.40350877190736,0.491228070100031,0.912280701754694,0.350877192928593,"0",0.140350877188981,1.57894736835937,2.07017543874011,2.28070175440252,0.894736842119668,1.17543859657482,1.59649122807861,1.94736842113001,0,"0",0.701754385909818,2.08771929836811,1.31578947364451,0.280701754342875,0,0.771929824509572,0.140350877171437,1.89473684227054,3.3333333333848,0.999999999947368,0.456140350840505,0.859649122754878,1.94736842104229,0.140350877206525,1.31578947364801,1.45614035082998,1.3333333333076,1.35087719295666,2.15789473688717,2.45614035098086,1.92982456153709,1.71929824552028,2.64912280707141,1.61403508770311,0.438596491177408,3.75438596501139,2.05263157901385,1.36842105258467,0.771929824527116,3.70175438596947,0.736842105292152,2.70175438611684,2.24561403519563,1.15789473673629,1.31578947366556,1.98245614040357,1.9298245614599,0.842105263116343,1.2631578947675,2.21052631582382,1.24561403505879,3,1.22807017545534,1.01754385957187,0.561403508752416,2.78947368424284,0.684210526274792,1.91228070170206,2.73684210529215,1.45614035088612,0.29824561400948,0.859649122765405,1.05263157888753,1.50877192977014,1.66666666660468,1.94736842101422,2.77192982459378
2013,"BUT","D","Coarse","Oak",3,21,2.82,"0",0.316666666638333,0.816666666605,1.05499999999217,1.60000000007,0.119999999992,0,2.48499999996183,0.941666666714167,0.114999999994833,1.28833333323883,1.77666666675433,2.53333333338,1.86666666676,0.49999999995,2.19000000005567,1.36666666679,0,0.0916666666758333,1.3249999998925,0.473333333287333,0,0.06666666666,0,2.1916666666925,1.52333333337567,0.3333333333,0.208333333320833,0.0333333333333333,0,0.03333333333,0.554999999962167,2.03333333340667,1.69999999987,1.53333333344667,0,0,"0",0,0.229999999979667,1.35000000008167,2.783333333325,0.283333333305,0.600000000026667,0.19999999998,"0",0.03333333333,1.029999999993,2.46333333341967,2.48999999999567,1.25666666664233,1.36333333337967,1.25333333338533,1.636666666767,0,"0",0.241666666644167,2.150000000115,1.64999999994167,0.13333333332,0,0.529999999993,0.06666666666,1.7750000001575,3.16000000006267,1.48333333325167,0.431666666633167,0.954999999962167,1.42833333337617,0,1.0450000000045,1.28833333332883,1.2949999999795,1.38499999996517,2.30333333334033,2.1983333334265,1.61666666680833,2.16999999990033,2.8083333333475,1.39500000001617,0.336666666643667,3.5583333334425,1.73333333338333,0.9050000000005,0.538333333327167,4.00666666667067,0.810000000011,2.313333333498,2.00500000011717,1.34333333321767,1.65333333327533,1.92666666671267,1.6183333334085,0.524999999999167,1.2050000000305,2.22166666668217,1.1083333333175,3,1.37000000000367,0.616666666661667,0.479999999998,2.84166666667083,0.540000000004,1.58333333332833,2.660000000016,1.28333333334167,0.139999999987333,0.531666666663167,0.713333333321333,1.15166666666183,1.32999999997967,1.78499999998183,2.8516666666785
2013,"BUT","D","Coarse","Oak",4,22,2.71,"0",0.4,1.28866666666667,1.11933333333333,1.34133333333333,0.012,0,2.48733333333333,0.714,0.062,1.11,2.002,1.85333333333333,2.68,1.37333333333333,1.466,1.42,0,0.11,0.87,1.044,0,0.19,0,2.04666666666667,1.51333333333333,0.732,0.583333333333333,0.0326666666666667,0,0.012,0.341333333333333,2.694,1.7,1.83866666666667,0,0,"0",0,0.062,1.69,2.83,0.578,0.82,0.412,"0",0.0833333333333333,1.468,2.03466666666667,2.17133333333333,0.939333333333333,1.02066666666667,1.49533333333333,1.79133333333333,0,"0",0.576666666666667,2.16866666666667,1.29933333333333,0.32,0,0.788,0.16,1.83733333333333,3.136,1.05333333333333,0.405333333333333,0.936666666666667,1.86066666666667,0,1.37133333333333,1.61733333333333,1.39,1.30733333333333,1.94866666666667,2.156,1.71666666666667,1.85666666666667,2.52333333333333,1.58,0.491333333333333,3.65266666666667,1.76466666666667,1.29933333333333,0.723333333333333,3.72666666666667,0.663333333333333,2.44533333333333,2.18866666666667,1.106,1.274,1.90466666666667,1.82,0.922,1.30266666666667,2.00466666666667,1.17533333333333,3,1.156,1.14,0.556,2.58333333333333,0.866666666666667,2.02133333333333,2.54733333333333,1.30533333333333,0.244,0.816666666666667,1.04266666666667,1.522,1.686,1.98133333333333,2.73266666666667
2013,"BUT","D","Coarse","Oak",5,23,2.71,"0",0.267716535450493,0.748031496120286,1.05039370079059,1.80708661412902,0.0283464566908674,0,2.33700787403499,1.03543307083484,0.0330708661409201,0.703937007900372,2.38425196848591,2.33858267710286,2.57480314961337,0.708661417389795,2.22992125977842,2.00787401570153,0,0,0.661417322849898,0.623622047301445,0,0.094488188985306,0,2.27165354329338,1.65511811021702,0.440944881929853,0.236220472463265,0.00787401574798809,0,0.0157480314959762,0.239370078743877,2.69291338583791,1.08661417328377,2.16535433067547,0,0,"0",0,0.0897637795258044,1.97244094487141,2.58661417322866,0.354330708692535,0.87401574803534,0.251968503959241,"0",0.047244094492653,1.26299212601776,2.5976377952108,2.40708661415972,1.01732283463235,1.47559055114336,1.68188976377624,2.233070866111,0,"0",0.330708661448571,2.56299212593351,1.32283464567539,0.188976377970612,0,0.66850393702852,0.094488188985306,2.31102362198687,3.50236220470259,0.988188976388648,0.269291338596311,0.810236220489156,1.83937007875018,0,1.13858267718475,1.22362204726522,1.19370078741279,1.24251968504969,2.29212598423154,2.71417322830843,2.37401574798022,1.68188976380538,2.76377952753674,1.4811023622116,0.27244094490212,4.14960629917477,2.07480314958738,1.15275590553648,0.637007874031843,3.92283464565964,0.840944881877097,3.20393700781612,2.60551181098399,0.848818897676266,1.30393700787675,2.10472440942722,1.99448818895853,0.665354330730585,1.31417322833913,2.2905511810873,1.15748031497394,3,1.37874015746886,0.791338582712567,0.550393700794525,2.85826771652204,0.619685039386899,1.72047244097123,2.79370078738917,1.42913385826732,0.151181102374915,0.666929133879552,0.78661417325779,1.24251968506701,1.33385826774651,1.74251968505835,2.84881889762509
2013,"BUT","D","Coarse","Oak",6,24,2.69,"0",0.301886792447134,0.981132075453186,1.09056603774169,1.68867924528889,0.0226415094448558,0,2.40754716981873,0.915094339624243,0.00754716981495194,0.694339622673692,2.46415094336483,1.94339622643503,2.81132075466394,1.13207547167675,1.83773584906344,1.90566037732253,0,0,0.56603773589498,0.988679245268138,0,0.150943396223567,0,2.21698113207138,1.59245283018127,0.679245283006052,0.377358490558918,0,0,0,0.203773584928231,2.88679245277572,1.24528301890103,2.13207547165789,0,0,"0",0,0.0150943396299039,2.06603773581007,2.55660377359327,0.528301886782485,0.96226415092524,0.377358490558918,"0",0.0754716981117836,1.50566037733763,2.28867924528512,2.33773584907287,0.894339622666145,1.29811320754909,1.79622641507177,2.23018867921452,0,"0",0.528301886782485,2.38679245280402,1.30188679248487,0.301886792447134,0,0.83584905659555,0.150943396223567,2.12264150939391,3.50188679243959,0.933962264189925,0.347169811336846,0.87358490567031,2.02264150940712,0,1.28679245281723,1.39245283018882,1.24905660378021,1.25660377359516,2.16415094340445,2.62075471695433,2.27358490561748,1.70188679248864,2.62264150944108,1.61698113207515,0.400000000003774,4.0566037735461,2.02830188677305,1.35471698111406,0.760377358483766,3.85660377359138,0.766037735849697,3.09999999994906,2.51509433958273,0.935849056638946,1.21132075474318,2.05849056603286,2.0207547169581,0.820754716965646,1.26981132073831,2.23207547170128,1.22641509433535,3,1.31509433962802,1.047169811301,0.609433962260199,2.77358490566465,0.752830188668814,1.89622641507743,2.7660377358497,1.44339622640673,0.233962264150303,0.828301886780598,0.986792452819117,1.44528301885575,1.54339622641239,1.85094339622545,2.7660377358497
2013,"BUT","U1","Coarse","Oak",1,43,2.88,"0",0.0357142856785714,0.277777777531746,0.906746031640873,1.92460317480159,0.642857143071429,0.321428571535714,1.60912698393849,1.14880952392262,0.0773809523154762,0.553571428196429,2.35714285757143,2.93650793653968,3,0.412698412492064,2.35714285757143,1.7142857145,0,0.196428571232143,0.874999999982143,0,0,0.0714285713928571,0.321428571535714,1.86706349212103,1.53174603162302,0,0.406746031498016,0.0515873015436508,0.321428571535714,0,0.192460317319444,2.61904761916667,1.19047619030952,2.08730158729365,0,0,"0",0,0,1.42857142875,2.49999999946429,0,0.785714285857143,0,"0",0.222222222289683,1.30952380972619,2.51587301579365,1.88888888898016,0.888888888801587,1.15873015886508,1.15079365093254,1.7936507938254,0,"0",0.676587301775794,2.61111111094841,0.698412698420635,0,0,0.309523809547619,0,2.83531746024802,3.04761904780952,0.448412698349206,0.311507936521825,0.426587301525794,1.81944444456151,0.428571428714286,1.3710317459623,1.69246031717659,1.48214285705357,1.22817460324802,1.98015873040079,2.49404761939881,2.01587301611508,0.849206349103175,2.83531746042659,1.55357142851786,0.257936507861111,3.78373015888294,2.31349206385317,1.12103174617659,0.525793650878968,3.15873015868651,0.71031746040873,2.76984127013492,2.59325396832341,0.476190476309524,1.0714285715,2.15873015875794,2.20833333339881,0.910714285660714,1.66468253964484,1.99801587324008,0.942460317605159,3,0.880952381047619,0.761904761809524,0.28571428575,2.62103174628373,0.634920634710317,1.93650793643254,2.55555555577778,1.34126984149206,0.214285714357143,0.676587301668651,0.873015873043651,1.44642857141071,1.70238095233333,2.03769841265278,2.95039682543056
2013,"BUT","U1","Coarse","Oak",2,44,2.56,"0",0.421052631578947,1.36842105263158,1.05263157894737,1.26315789473684,0.157894736842105,0.0526315789473684,2.42105263157895,0.789473684210526,0.157894736842105,0.842105263157895,2.21052631578947,1.42105263157895,2.89473684210526,1.57894736842105,1.36842105263158,1.47368421052632,0,0,0.789473684210526,1.36842105263158,0,0.315789473684211,0,2.15789473684211,1.42105263157895,1,0.526315789473684,0,0,0,0.210526315789474,3,1.73684210526316,1.78947368421053,0,0,"0",0,0,1.89473684210526,2.57894736842105,0.736842105263158,0.947368421052632,0.631578947368421,"0",0.105263157894737,1.68421052631579,1.68421052631579,2.10526315789474,0.736842105263158,0.947368421052632,1.68421052631579,1.89473684210526,0.157894736842105,"0",0.736842105263158,1.89473684210526,1.26315789473684,0.421052631578947,0.105263157894737,0.947368421052632,0.315789473684211,1.57894736842105,3.21052631578947,1.05263157894737,0.526315789473684,0.947368421052632,2,0,1.36842105263158,1.52631578947368,1.31578947368421,1.26315789473684,1.89473684210526,2.21052631578947,1.78947368421053,1.94736842105263,2.47368421052632,1.57894736842105,0.526315789473684,3.73684210526316,1.78947368421053,1.47368421052632,0.842105263157895,3.73684210526316,0.631578947368421,2.52631578947368,2.10526315789474,1.15789473684211,1.26315789473684,1.89473684210526,1.89473684210526,0.947368421052632,1.21052631578947,2.15789473684211,1.26315789473684,3,1.21052631578947,1.26315789473684,0.631578947368421,2.68421052631579,0.842105263157895,2,2.57894736842105,1.52631578947368,0.315789473684211,0.947368421052632,1.15789473684211,1.63157894736842,1.73684210526316,2,2.63157894736842
2013,"BUT","U1","Coarse","Oak",3,45,2.72,"0",0.481818181861983,1.69090909106281,1.04090909091281,1.12727272714793,0,0,2.61363636369215,0.613636363555785,0.0681818181880165,1.12272727282934,2.07272727264298,1.47272727258843,2.89090909089917,1.6363636365124,1.09090909073554,1.30909090893719,0,0.250000000022727,0.722727272792975,1.41818181831074,0,0.218181818201653,0,2.09545454541777,1.45454545449587,0.981818181907438,0.659090909150826,0.0454545454586777,0,0,0.331818181848347,2.95454545454132,1.90909090926446,1.72727272715702,0,0,"0",0,0,1.78181818175289,2.7818181818438,0.763636363705785,0.909090909082645,0.545454545504132,"0",0.109090909100826,1.76363636370579,1.67272727256116,2.0909090908719,0.690909090880992,0.836363636257851,1.59999999996364,1.7454545453405,0,"0",0.786363636435124,1.98181818168017,1.23636363638512,0.436363636403306,0,0.945454545495041,0.218181818201653,1.81363636348306,3.16363636356033,0.990909090953719,0.459090909132645,1.01363636368306,2.04090909091281,0,1.59545454550868,1.84090909098554,1.3954545454905,1.30454545457314,1.82727272721157,2.05909090895992,1.59999999982727,1.87272727280661,2.38636363630785,1.73181818183926,0.636363636421488,3.59545454532686,1.67272727265207,1.47727272731612,0.859090909123554,3.82727272725703,0.581818181780165,2.33636363616694,2.08636363623512,1.20000000010909,1.17272727274298,1.8090909090281,1.87727272721612,1.05909090914174,1.34090909089463,1.95909090904174,1.25909090911446,3,1.0909090908719,1.45454545463223,0.618181818192562,2.51363636359215,1.01818181822893,2.1909090909719,2.44545454540413,1.30909090907355,0.327272727302479,1.01363636368306,1.34545454553141,1.81363636371033,1.90000000008182,2.10454545460041,2.64999999996818
2013,"BUT","U1","Coarse","Oak",4,46,2.51,"0",0.0729927007361607,0.258961881598247,1.03057583129655,2.24955393347584,0.0218978102405562,0.0109489051202781,2.07193836170957,1.32895377128036,0.0180048661819756,0.249635036512414,2.75985401458088,2.78264395782961,2.96350364961367,0.303325223028824,2.64744525547741,2.6350364963119,0,0.0401459854008738,0.197080292008072,0.18978102189504,0,0.0437956204373169,0.0109489051202781,2.3706407136937,1.89772911595762,0.132846715327988,0.156123276558954,0.0112733171132985,0.0109489051202781,0.00145985401603708,0.0758313057645053,2.92506082723272,0.374695863785284,2.75652879152651,0,0,"0",0,0.00656934307216687,2.28832116784981,2.60218978100581,0.104379562044462,0.948905109482498,0.0744525547448985,"0",0.0235198702421546,1.08880778589773,3.18937550686179,2.39261962691609,0.98969991889496,1.76309813461327,1.85563665852928,2.71038118406497,0,"0",0.130981346329799,3.23219789128355,1.02668288726717,0.0583941605830891,0,0.541362530405722,0.0291970802915446,3.17364152470395,3.77615571773563,0.587996755889632,0.0877534468857425,0.574047039740849,1.96455798863296,0.0145985401603708,1.09480940795109,1.17510137875284,1.1080291970882,1.05977291161,2.34630981346169,3.1790754257677,3.08718572582679,1.13925385239999,2.89334955393505,1.52408759123177,0.108191403084714,4.68280616379328,2.33633414436427,1.0561232765626,0.535928629360222,3.89083536089243,0.914517437142043,4.02157339816359,3.21905920515747,0.203163017061511,1.03795620439507,2.37696674775468,2.36301703161319,0.610948905112979,1.47745336577705,2.36090835360382,1.01524736415736,3,1.39099756689989,0.641119221409132,0.49489051094387,2.87875101378928,0.593998377932042,1.63154906731941,2.87850770477809,1.43982157340055,0.0510948905175023,0.562368207627151,0.614922952157041,1.12116788321794,1.17128953772353,1.62230332523366,2.94606650446145
